case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths
340,simple_task_en,I want to reinterpret the data in a diagnostic response object as another service primitive.,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagInterpretAs.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagInterpretRespAs.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagInterpretAs.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetPrimitiveData.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsDiagnosticsDescriptionsOverloadResponses.md', 'CAPLFunctions/ObjectOrientedProg/CAPLfunctionsOOPDiagResponse.md']"
340,complex_task_en,"I am currently processing a segment of diagnostic data that has multiple possible branches. The task is to semantically parse the response message according to another format defined in the diagnostic description file, without changing the original bytes. This is very useful when dealing with overloaded responses that might have multiple meanings based on different contexts.",CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagInterpretAs.md,True,查询具体的函数/方法,True,3.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagInterpretRespAs.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsDiagnosticsDescriptionsOverloadResponses.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagInterpretAs.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagIsRawResp.md', 'CANoeCANalyzer/ISO11783/processData/ProcessDataSegmentedTransmission.md']"
341,simple_task_zh,我想设置面板控件允许输入的最小值和最大值。,CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestAddRange.md', 'CANoeCANalyzer/Windows/Data/DataWindowBarSettings.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsOdAddOptEntryValueRange.md', 'CANoeCANalyzer/J1939/blocks/j1939nodefilter/nfRangeSelection.md']"
341,complex_task_zh,我正在微调图形用户界面的交互限制。任务是在仿真运行过程中，通过脚本动态调整特定面板上数值输入框或进度条的可调节量程，以确保用户只能输入符合当前工况的有效数据。,CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/J1939/blocks/gnsssimulator/procedures/gsFitGraphic.md', 'CANoeCANalyzer/J1939/blocks/gnsssimulator/gsMainWnd.md', 'CANoeCANalyzer/Windows/Data/DataWindowBarSettings.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILEditNumericValue.md', 'CANoeCANalyzer/J1939/blocks/gnsssimulator/procedures/gsShiftGraphic.md']"
341,simple_task_en,I want to set the minimum and maximum values for panel controls.,CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md', 'CANoeCANalyzer/Windows/Data/DataWindowBarSettings.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestAddRange.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsResetMinMax.md', 'CAPLFunctions/Other/Functions/CAPLfunctionSetControlProperty.md']"
341,complex_task_en,"I am fine-tuning the interactive limits of the graphical user interface. The task is to dynamically adjust the adjustable range of numerical input boxes or progress bars on a specific panel through script during simulation execution, ensuring that users can only enter valid data consistent with the current operating conditions.",CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md,True,查询具体的函数/方法,True,3.0,"['CANoeCANalyzer/Windows/Data/DataWindowBarSettings.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestAddRange.md', 'CAPLFunctions/Other/Functions/CAPLfunctionSetMinMax.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILEditNumericValue.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCreateInputRange.md']"
342,simple_task_zh,我想重新启用交互层维护的消息序列计数器。,CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestDisableMsgSequenceCounter.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_GetRetryCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateMsgOccurrenceCount.md', 'CAPLFunctions/CommunicationObjects/Methods/CAPLfunctionValueGetChangeCount.md']"
342,complex_task_zh,之前为了进行特定的故障模拟，我通过脚本禁用了某条消息的自动计数功能。现在的任务是恢复该消息的正常调度行为，让系统重新开始自动递增其序列号字段，以符合正常通信协议的要求。,CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestDisableMsgSequenceCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestResetMsgCycleTime.md', 'CAPLFunctions/Other/Functions/CAPLfunctionFDXConfigureSequenceCounting.md', 'CAPLFunctions/AUTOSARpduIL/Functions/CAPLfunctionARILFaultInjectionDisturbSequenceCounter.md']"
342,simple_task_en,I want to re-enable the message sequence counter maintained by the interaction layer.,CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestDisableMsgSequenceCounter.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILEnableMsg.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetMessageProperty.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsg.md']"
342,complex_task_en,"Previously, for a specific fault simulation, I disabled the automatic counter function of a message through a script. The current task is to restore the normal scheduling behavior of that message, letting the system start automatically incrementing its sequence number field again to meet the requirements of normal communication protocols.",CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestEnableMsgSequenceCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestDisableMsgSequenceCounter.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestResetMsgCycleTime.md', 'CAPLFunctions/CANoeIL/Functions/CAPLfunctionILFaultInjectionResetMsgCycleTime.md', 'CAPLFunctions/AUTOSARpduIL/Functions/CAPLfunctionARILFaultInjectionDisturbSequenceCounter.md']"
343,simple_task_zh,我想知道当前的CAPL代码是否是在独立运行模式（Standalone）下执行的。,CAPLFunctions/Other/Functions/CAPLfunctionIsRunningInStandaloneMode.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionIsRunningInStandaloneMode.md', 'CLibraryAPI/Functions/CAPLfunctioncclIsRunningInSlaveMode.md', 'CAPLFunctions/Other/Functions/CAPLfunctionIsOfflineMode.md', 'CANoeCANalyzer/VTPPlatformManager/CANoePlugIN/CANoePlugInDeviceControl.md', 'COMInterface/Objects/COMObjectStandaloneMode.md']"
343,complex_task_zh,我编写了一个需要在不同硬件配置下运行的通用脚本。任务是检测当前程序的执行环境，判断它是连接到完整测试机台还是运行在独立的仿真器或接口硬件中，从而根据不同的运行模式自动切换不同的初始化参数。,CAPLFunctions/Other/Functions/CAPLfunctionIsRunningInStandaloneMode.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/RTSetup/StandaloneMode/StandaloneModeConcept.md', 'CANoeCANalyzer/SIL/SILTechnicalDetails.md', 'CANoeCANalyzer/Windows/TestEnvironments/TestEnvironments.md', 'CANoeCANalyzer/SIL/SIL.md', 'CANoeCANalyzer/Test/TestUnits/TUExecution.md']"
343,simple_task_en,I want to know if the current CAPL code is executing in standalone mode.,CAPLFunctions/Other/Functions/CAPLfunctionIsRunningInStandaloneMode.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionIsRunningInStandaloneMode.md', 'CLibraryAPI/Functions/CAPLfunctioncclIsRunningInSlaveMode.md', 'COMInterface/Objects/COMObjectStandaloneMode.md', 'CAPLFunctions/Other/Functions/CAPLfunctionIsSimulated.md', 'CAPLFunctions/Other/Functions/CAPLfunctionIsOfflineMode.md']"
343,complex_task_en,"I have written a universal script that needs to run under different hardware configurations. The task is to detect the current program's execution environment and determine if it is connected to a full test bench or running in a standalone simulator or interface hardware, so as to automatically switch between different initialization parameters based on the operation mode.",CAPLFunctions/Other/Functions/CAPLfunctionIsRunningInStandaloneMode.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/SIL/SILTechnicalDetails.md', 'CANoeCANalyzer/SIL/SIL.md', 'CANoeCANalyzer/VTPPlatformManager/CANoePlugIN/CANoePlugInExecutionEnvironment.md', 'CANoeCANalyzer/Test/TestUnits/TUExecution.md', 'CANoeCANalyzer/RTSetup/StandaloneMode/StandaloneModeConcept.md']"
344,simple_task_zh,我想向已经创建的提供者服务实例中添加一个事件。,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddEvent.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateProvidedServiceInstance.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddProvidedEventGroup.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddEvent.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionSDAddProvider.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddProvidedEventGroup.md']"
344,complex_task_zh,我正在构建一个基于AUTOSAR架构的服务仿真节点。任务是定义一个新的事件并将其关联到服务实例和事件组中。我还需要配置一个准备阶段的回调函数，以便在每次事件触发发送前能够实时更新其负载数据。,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddEvent.md,True,查询具体的函数/方法,True,4.0,"['SampConf/Ethernet/CANoe/SOMEIPBasicAutosar/SOMEIPBasicAutosarCN.md', 'SampConf/SOA/SOABasicAsrAdaptive.md', 'SampConf/SOA/SampConfsSOA.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddEvent.md', 'CANoeCANalyzer/Ethernet/Procedures/UseCaseSimulationECUExtract.md']"
344,simple_task_en,I want to add an event to an already created provided service instance.,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddEvent.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateProvidedServiceInstance.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthCreateProvidedServiceInstance.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateConsumedServiceInstance.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddProvidedEventGroup.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthCreateConsumedServiceInstance.md']"
344,complex_task_en,I am building a service simulation node based on the AUTOSAR architecture. The task is to define a new event and associate it with a service instance and event group. I also need to configure a preparation phase callback function so that the payload data can be updated in real-time before each event transmission is triggered.,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddEvent.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddEvent.md', 'SampConf/Ethernet/CANoe/SOMEIPBasicAutosar/SOMEIPBasicAutosarCN.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionOnAREthPrepareEvent.md', 'SampConf/SOA/SOABasicAsrAdaptive.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddEvent.md']"
345,simple_task_zh,我想向X.509可识别名称（DN）属性列表中添加一个新元素。,CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_InsertElement.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DN_SetAttributes.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_SetElement.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttribute_SetValue.md']"
345,complex_task_zh,我正在手动构造一个证书申请对象。任务是在指定的“X509DNAttributes”句柄所代表的属性集合末尾加入一个新的属性项，以便后续生成完整的证书主题信息。,CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DN_SetAttributes.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509ObjectFactory_createX509DNAttributes.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509ObjectFactory_createX509DNAttribute.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttribute_SetValue.md']"
345,simple_task_en,I want to add a new element to the X.509 Distinguished Name (DN) attributes list.,CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_SetElement.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_InsertElement.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DN_SetAttributes.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttribute_SetAttribute.md']"
345,complex_task_en,"I am manually constructing a certificate request object. The task is to add a new attribute item to the end of the attribute set represented by the specified ""X509DNAttributes"" handle, in order to subsequently generate complete certificate subject information.",CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_Add.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DN_SetAttributes.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttribute_SetAttribute.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttribute_SetValue.md', 'CAPLFunctions/Security/Functions/CAPLfunctionX509DNAttributes_SetElement.md']"
346,simple_task_zh,我想向提供者服务实例中添加一个字段。,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddField.md', 'CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionProvidedFieldRef.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionSDAddProvider.md', 'CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionFieldProviderRef.md']"
346,complex_task_zh,我现在需要配置一个SOME/IP服务实例的属性结构。任务是定义一个新的字段，并为它分配通知ID、获取方法ID（Getter）和设置方法ID（Setter），从而决定该字段如何与外界进行交互。,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateFieldConsumer.md', 'CANoeCANalyzer/vCDL/Language/vCDLSOMEIPBinding.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddField.md', 'CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIP.md']"
346,simple_task_en,I want to add a field to a provided service instance.,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddField.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateProvidedServiceInstance.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateConsumedServiceInstance.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthCreateProvidedServiceInstance.md']"
346,complex_task_en,"I need to configure the attribute structure of a SOME/IP service instance. The task is to define a new field and assign it a notification ID, a Getter method ID, and a Setter method ID, thereby determining how the field interacts with the outside world.",CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateFieldConsumer.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthAddField.md', 'CANoeCANalyzer/vCDL/Language/vCDLSOMEIPBinding.md', 'CANoeCANalyzer/vCDL/Language/vCDLFields.md']"
347,simple_task_zh,我想给SOME/IP对象中的字符型字段设置新的字符串值。,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md,True,查询访问特定报文或对象的内部字段,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILOPSetStringValue.md', 'CAPLFunctions/Obsolete/TestISO11783il/CAPLfunctionTestIso11783ILOPSetStringValue.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValue.md', 'CAPLFunctions/ISO11783/ISONodeLayer/Functions/CAPLfunctionIso11783OPSetStringValue.md']"
347,complex_task_zh,我正在处理一个包含复杂数据结构的SOME/IP消息。任务是通过指定的访问路径，更新该报文或字段中的某个字符串参数（如错误描述文本），并确保该字符串是以空字符结尾的。,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md,True,查询访问特定报文或对象的内部字段,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md', 'CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIPBOM.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetData.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthSetValueString.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILEditStringValue.md']"
347,simple_task_en,I want to set a new string value for a character field in a SOME/IP object.,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md,True,查询访问特定报文或对象的内部字段,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILOPSetStringValue.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValue.md', 'CAPLFunctions/Obsolete/TestISO11783il/CAPLfunctionTestIso11783ILOPSetStringValue.md', 'CAPLFunctions/ISO11783/ISONodeLayer/Functions/CAPLfunctionIso11783OPSetStringValue.md']"
347,complex_task_en,"I am processing a SOME/IP message containing a complex data structure. The task is to update a string parameter (such as an error description text) in that message or field through a specified access path, ensuring that the string is null-terminated.",CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md,True,查询访问特定报文或对象的内部字段,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetValueString.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthSetValueString.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueString.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSetData.md', 'CAPLFunctions/MOST/Functions/CAPLfunctionMOSTParamSetString.md']"
348,simple_task_zh,我想为分布式对象的方法调用创建一个新的调用上下文。,CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md,True,查询核心概念与技术细节,True,1.0,"['CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md', 'CLibraryAPI/Functions/CAPLfunctioncclCreateCallContext.md', 'CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionCallContext.md', 'CAPLFunctions/DistributedObjects/EventProcedures/CAPLfunctionOnAnyFctCalling.md', 'CAPLFunctions/DistributedObjects/Objects/CAPLfunctiondistObjMethodRef.md']"
348,complex_task_zh,我正在实现一套自定义的CAPL绑定逻辑。任务是根据特定的方法数组成员和请求ID，生成一个对应的调用上下文对象，以便在底层通信报文与高层分布式对象方法之间架起桥梁，实现异步的远程调用。,CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md,True,查询核心概念与技术细节,True,1.0,"['CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md', 'CAPLFunctions/DistributedObjects/Objects/CAPLfunctionBinding.md', 'CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCallReceived.md', 'CANoeCANalyzer/CommunicationConcept/CCDOCAPLBinding.md', 'CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingReturnReceived.md']"
348,simple_task_en,I want to create a new call context for a distributed object method call.,CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md,True,查询核心概念与技术细节,True,1.0,"['CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md', 'CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionCallContext.md', 'CLibraryAPI/Functions/CAPLfunctioncclCreateCallContext.md', 'CAPLFunctions/DistributedObjects/EventProcedures/CAPLfunctionOnAnyFctCalling.md', 'CLibraryAPI/Functions/CAPLfunctioncclCallSync.md']"
348,complex_task_en,"I am implementing a custom CAPL binding logic. The task is to generate a corresponding call context object based on specific method member prototypes and request IDs, serving as a bridge between low-level communication messages and high-level distributed object methods to enable asynchronous remote calls.",CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md,True,查询核心概念与技术细节,True,1.0,"['CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCreateCallContext.md', 'CAPLFunctions/DistributedObjects/Methods/CAPLfunctionBindingCallReceived.md', 'CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionCallContext.md', 'CLibraryAPI/Functions/CAPLfunctioncclCreateCallContext.md', 'CAPLFunctions/DistributedObjects/Objects/CAPLfunctionBinding.md']"
349,simple_task_zh,我想设置VT系统模块判定PWM信号高低电平的电压阈值。,CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetPWMThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetThreshold18.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetThreshold18.md']"
349,complex_task_zh,我正在对板卡输入端的物理信号进行精确测量。任务是根据被测设备的电气特性，在脚本中配置PWM测量模块的比较电平，例如设置超过5V为高电平，低于该值则判定为低，从而保证占空比测量的准确性。,CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/VTSystem/VT1004/VT1004PWMMeasurement.md', 'CANoeCANalyzer/VTSystem/VT2516/VT2516DigitalInputSignalMeasurement.md', 'CANoeCANalyzer/VTSystem/VT2848/VT2848DigitalInputSignalMeasurement.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMMeasurementDuration.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetPWMMeasurementDuration.md']"
349,simple_task_en,I want to set the voltage threshold for the VT system module to distinguish between high and low levels of PWM signals.,CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetPWMThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetPWMVoltageHigh.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetThreshold.md']"
349,complex_task_en,"I am performing precise measurements of physical signals at the board inputs. The task is to configure the comparison level of the PWM measurement module in the script based on the electrical characteristics of the device under test, such as setting above 5V as high level and below that as low, to ensure the accuracy of duty cycle measurements.",CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md,True,查询具体的函数/方法,True,2.0,"['CANoeCANalyzer/VTSystem/VT1004/VT1004PWMMeasurement.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetPWMThreshold.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSSetPWMMeasurementDuration.md', 'CAPLFunctions/VTSystem/Functions/CAPLfunctionVTSvtsSetPWMMeasurementDuration.md']"
350,simple_task_zh,我想把一个FlexRay启动周期事件添加到当前的“联合事件”集合中。,CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrStartCycleEvent.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrStartCycleEvent.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrFrameEvent.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrSymbolEvent.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrFrameErrorEvent.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitFrStartCycleData.md']"
350,complex_task_zh,我正在设计一个需要同时监听多种总线条件的测试用例。任务是将特定的FlexRay周期开始信号（可通过周期编号或复用倍数定义）加入到一组待触发的事件列表中，以便后续调用函数等待这组事件中的任意一个或全部达成。,CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrStartCycleEvent.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForFrStartCycle.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinFrStartCycleEvent.md', 'CAPLFunctions/FlexRay/EventProcedures/CAPLfunctionOnFRStartCycle.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitFrStartCycleData.md', 'CANoeCANalyzer/FlexRay/Configuration/FlexRayVNInterfaceTriggerIO.md']"
